entrez_id	chr	symbol
100847066	chr7	MIR5692A1
100847067	chr17	MIR5089
100847068	chr8	MIR548AO
100847069	chr2	MIR5590
100847070	chr19	MIR5196
100847071	chr19	MIR5684
100847072	chr1	MIR5008
100847073	chr7	MIR5090
100847074	chr19	MIR5088
100847075	chr6	MIR5685
100847076	chr14	MIR5580
100847077	chr3	MIR5688
100847078	chr3	MIR548AQ
100847079	chr3	MIR5193
100847080	chr18	MIR5190
100847081	chr2	MIR5703
100847082	chr5	MIR5692C1
100847083	chr18	MIR548AV
100847084	chr15	MIR548AP
100847085	chr5	MIR5706
100847086	chr10	MIR5699
100847087	chr2	MIR5192
100847088	chr14	MIR5586
100847089	chr1	MIR5584
100847090	chr1	MIR5187
100847091	chr8	MIR5681B
100847092	chr13	MIR548AS
100847093	chr19	MIR5589
100852393	chr4	MRT29
100852394	chr17	MRT33
100852395	chr18	MRT19
100852396	chr6	MRT28
100852397	chr15	MRT27
100852398	chr11	MRT23
100852399	chr4	MRT31
100852400	chr14	MRT32
100852401	chr6	MRT30
100852402	chr6	MRT24
100852403	chr12	MRT25
100852404	chr17	DEL17Q11.2
100852405	chr22	RNF185-AS1
100852406	chr22	POTEH-AS1
100852407	chr11	CARS-AS1
100852408	chr5	EGFLAM-AS4
100852409	chr1	NEGR1-IT1
100852410	chr1	ZRANB2-AS2
100856791	chr3	LOC100856791
100856809	chr17	OR3A5P
100856810	chr2	TCEB2P3
100856811	chr8	NRG1-IT1
100856877	chrX	SETP15
100856878	chr5	SETP21
100856881	chrX	MTND1P32
100859919	chr2	LOC100859919
100859920	chr5	HIGD1AP3
100859921	chr8	LINC00536
100859922	chr1	ERVK11-1
100859924	chr9	SUMO2P2
100859925	chr1	COX5BP8
100859926	chr2	NANOGNBP1
100859927	chr12	AAA4
100859928	chr16	BMIQ16
100859930	chr5	HEIH
100861402	chr2	CERS6-AS1
100861412	chr8	FSBP
100861429	chr21	YRDCP3
100861430	chr15	PDCD6IPP1
100861431	chr2	YBX1P7
100861434	chrY	USP9YP13
100861435	chrY	SRIP3
100861436	chr2	PRPS1P1
100861437	chr17	NARR
100861439	chr12	CTRCT37
100861440	chr1	DFNB96
100861443	chr19	DNAJC19P3
100861445	chr19	DNAJC19P2
100861449	chr6	DNAJC19P6
100861453	chr2	DNAJC19P5
100861455	chr1	DNAJC19P8
100861458	chr1	DNAJC19P7
100861467	chr3	ERVK-13
100861468	chr5	LINC00492
100861469	chr7	PTP4A1P3
100861470	chr1	YBX1P9
100861476	chrX	YBX1P8
100861485	chr7	DUTP3
100861504	chr1	LINC00538
100861506	chr3	LINC00903
100861507	chr21	FTCD-AS1
100861510	chr21	LRRC3-AS1
100861512	chr6	CDKN1A-AS1
100861513	chr1	ZMYM4-AS1
100861514	chr7	ELMO1-AS1
100861515	chr2	TRAPPC12-AS1
100861516	chr17	RAI1-AS1
100861517	chr4	OCIAD1-AS1
100861518	chr5	P4HA2-AS1
100861519	chr5	GDNF-AS1
100861520	chr7	POU6F2-AS1
100861522	chr20	LINC00489
100861523	chr6	RPS6KA2-AS1
100861529	chr14	HHPP
100861530	chr6	UFL1-AS1
100861532	chr22	RNA45S5
100861540	chr7	CYP3A7-CYP3A51P
100861541	chr13	DOCK9-AS2
100861542	chr13	LINC00554
100861543	chr13	LINC00555
100861544	chr13	LINC00557
100861545	chr13	LINC00561
100861546	chr13	LINC00564
100861547	chr13	LINC00566
100861548	chr1	PINK1-AS
100861549	chr13	LINC00562
100861550	chr13	PDX1-AS1
100861551	chr13	LINC00556
100861552	chr13	LINC00558
100861553	chr13	LINC00560
100861554	chr13	LINC00563
100861555	chr13	LINC00565
100861556	chr3	YBX1P3
100861563	chr3	SCAANT1
100861569	chr5	YBX1P5
100861573	chr13	LINC00572
100861574	chr10	SNRPGP6
100862662	chr3	ALDH1L1-AS2
100862663	chr14	RNY4P21
100862664	chr13	RNY4P24
100862665	chr1	RNY4P25
100862666	chr13	RNY1P2
100862667	chr13	RNY1P5
100862668	chr13	RNY3P2
100862669	chr13	RNY3P3
100862670	chr13	RNY3P7
100862671	chr16	TMEM265
100862672	chr13	RNY3P9
100862673	chr13	RNY4P30
100862674	chr13	RNY4P31
100862675	chr13	RNU4-9P
100862676	chr13	RNU4-10P
100862677	chr7	RBMX2P4
100862678	chr3	IL20RB-AS1
100862679	chr3	NAALADL2-AS3
100862680	chr12	LINC00507
100862681	chr6	RP63
100862682	chr9	LOC100862682
100862683	chr11	ERVK-25
100862684	chr22	ERVK-24
100862685	chr19	ERVK-19
100862686	chr-	ERVK-17
100862687	chr7	ERVK-14
100862688	chr3	ERVK-11
100862689	chr3	ERVK-3
100862690	chr1	ERVK-1
100862691	chr11	ERVE-2
100862692	chr21	DIP2A-IT1
100862693	chr3	ERVPABLB-1
100862694	chr19	ERVS71-1
100862695	chr3	ERVW-5
100862696	chr3	ERVW-3
100862697	chr14	ERVK3-2
100862698	chr14	ERVH-7
100862699	chr10	ERVH-5
100862700	chr8	ERVE-3
100862704	chr13	LINC00441
100862705	chr20	KANK1P1
100862706	chr-	CATMANS
100862725	chr13	TIMM9P3
100862726	chr10	TIMM9P1
100862727	chr21	TIMM9P2
100862728	chr19	UPK1A-AS1
100862847	chr4	USP17L
100862850	chr10	EEF1A1P39
100862852	chr1	SLAMF6P1
100862853	chr6	MTND4P13
100862854	chr3	MTND5P16
100862855	chr11	COX6CP5
100873064	chr1	AIMP1P2
100873065	chrX	PTCHD1-AS
100873165	chr1	SRGAP2-AS1
100873166	chr12	SETP7
100873168	chrY	MTCYBP2
100873169	chr6	MTCYBP4
100873170	chr7	MTND1P2
100873171	chr7	MTND1P4
100873172	chr8	MTND1P7
100873173	chr8	MTND1P6
100873174	chr8	MTND1P5
100873175	chr7	MTND2P4
100873176	chr7	MTND2P5
100873177	chr7	MTND2P6
100873178	chr9	MTND2P8
100873179	chr8	MTND2P7
100873180	chr7	MTND3P2
100873181	chr9	MTND3P4
100873182	chr3	MTND3P6
100873183	chr3	MTND3P7
100873184	chr2	MTND3P9
100873185	chr1	MTND3P8
100873186	chr4	MTND3P5
100873187	chr4	MTND3P3
100873188	chr7	MTND4P2
100873189	chr7	MTND4P3
100873190	chr7	MTND4P4
100873191	chr7	MTND4P5
100873192	chr7	MTND4P6
100873193	chr4	MTND4P9
100873194	chr4	MTND4P8
100873195	chr8	MTND4P7
100873196	chr7	MTND5P6
100873197	chr7	MTND5P7
100873198	chr7	MTND5P8
100873199	chr4	MTND5P9
100873200	chr4	MTND5P4
100873201	chr4	MTND5P5
100873202	chr18	MTCO2P2
100873203	chr13	MTCO2P3
100873204	chr13	MTCYBP3
100873205	chr21	MTCO1P3
100873206	chr21	MTND5P1
100873207	chr13	MTCO3P2
100873208	chr13	MTND3P1
100873209	chr13	MTND5P2
100873210	chr13	MTND5P3
100873211	chr13	MTND4P1
100873212	chr9	MTND1P11
100873213	chr3	MTND1P16
100873214	chr2	MTND1P26
100873215	chr2	MTND1P28
100873216	chr2	MTND1P29
100873217	chrX	MTND1P31
100873218	chrX	MTND1P33
100873219	chr1	MTND1P34
100873220	chr4	MTND1P19
100873221	chr20	MTND1P9
100873222	chr9	MTND2P11
100873223	chr3	MTND2P14
100873224	chr2	MTND2P18
100873225	chr2	MTND2P19
100873226	chr2	MTND2P20
100873227	chr2	MTND2P21
100873228	chr2	MTND2P22
100873229	chr2	MTND2P23
100873230	chrX	MTND2P24
100873231	chrX	MTND2P25
100873232	chr1	MTND2P27
100873233	chr1	MTND2P29
100873234	chr1	MTND2P30
100873235	chr4	MTND2P31
100873236	chr4	MTND2P33
100873237	chr8	MTND2P32
100873238	chr8	MTND2P10
100873239	chr2	MTND3P10
100873240	chr9	MTND4P15
100873241	chr3	MTND4P16
100873242	chr3	MTND4P17
100873243	chr2	MTND4P21
100873244	chr2	MTND4P22
100873245	chr2	MTND4P23
100873246	chr2	MTND4P25
100873247	chr2	MTND4P26
100873248	chr2	MTND4P27
100873249	chr2	MTND4P28
100873250	chr2	MTND4P29
100873251	chr2	MTND4P30
100873252	chrX	MTND4P31
100873253	chrX	MTND4P32
100873254	chrX	MTND4P24
100873255	chr1	MTND4P11
100873256	chr1	MTND4P10
100873257	chr5	MTND5P12
100873258	chr9	MTND5P14
100873259	chr3	MTND5P15
100873260	chr2	MTND5P22
100873261	chr2	MTND5P23
100873262	chr2	MTND5P24
100873263	chr2	MTND5P25
100873264	chr2	MTND5P27
100873265	chr2	MTND5P29
100873266	chr2	MTND5P30
100873267	chr2	MTND5P31
100873268	chrX	MTND5P26
100873269	chr1	MTND5P20
100873270	chr1	MTND5P19
100873271	chr1	MTND5P18
100873272	chr4	MTND5P13
100873273	chr1	RNA5SP18
100873274	chr1	RNA5SP19
100873275	chr1	RNA5SP20
100873276	chr1	RNA5SP21
100873277	chr1	RNA5SP22
100873278	chr1	RNA5SP23
100873279	chr1	RNA5SP40
100873280	chr1	RNA5SP41
100873281	chr1	RNA5SP42
100873282	chr1	RNA5SP43
100873283	chr1	RNA5SP44
100873284	chr1	RNA5SP45
100873285	chr1	RNA5SP46
100873286	chr1	RNA5SP47
100873287	chr1	RNA5SP48
100873288	chr1	RNA5SP49
100873289	chr1	RNA5SP51
100873290	chr1	RNA5SP52
100873291	chr1	RNA5SP53
100873292	chr1	RNA5SP54
100873293	chr1	RNA5SP55
100873294	chr1	RNA5SP56
100873295	chr1	RNA5SP60
100873296	chr1	RNA5SP61
100873297	chr1	RNA5SP62
100873298	chr1	RNA5SP63
100873299	chr1	RNA5SP64
100873300	chr1	RNA5SP65
100873301	chr1	RNA5SP66
100873302	chr1	RNA5SP67
100873303	chr1	RNA5SP68
100873304	chr1	RNA5SP69
100873305	chr1	RNA5SP71
100873306	chr1	RNA5SP72
100873307	chr1	RNA5SP73
100873308	chr1	RNA5SP74
100873309	chr1	RNA5SP75
100873310	chr1	RNA5SP76
100873311	chr1	RNA5SP77
100873312	chr1	RNA5SP78
100873313	chr1	RNA5SP79
100873314	chr1	RNA5SP80
100873315	chr1	RNA5SP81
100873316	chr1	RNA5SP82
100873317	chr2	RNA5SP84
100873318	chr2	RNA5SP85
100873319	chr2	RNA5SP86
100873320	chr2	RNA5SP87
100873321	chr2	RNA5SP88
100873322	chr2	RNA5SP89
100873323	chr2	RNA5SP90
100873324	chr2	RNA5SP91
100873325	chr2	RNA5SP92
100873326	chr2	RNA5SP93
100873327	chr2	RNA5SP94
100873328	chr2	RNA5SP95
100873329	chr2	RNA5SP96
100873330	chr2	RNA5SP97
100873331	chr2	RNA5SP98
100873332	chr21	MTND6P21
100873333	chr1	SEPT2P1
100873334	chr9	RNA5-8SP3
100873335	chr2	RNA5-8SP5
100873336	chrY	RNA5-8SP6
100873337	chr17	MTND1P14
100873338	chr10	MTND1P18
100873339	chr10	MTND1P20
100873340	chr10	MTND1P21
100873341	chr12	MTND1P24
100873342	chr22	MTND1P17
100873343	chr22	MTND1P10
100873344	chr17	MTND2P12
100873345	chr17	MTND2P13
100873346	chr10	MTND2P15
100873347	chr10	MTND2P16
100873348	chr12	MTND2P17
100873349	chr11	MTND2P26
100873350	chr10	MTND4P18
100873351	chr10	MTND4P19
100873352	chr10	MTND4P20
100873353	chr10	MTND5P17
100873354	chr11	MTND5P21
100873355	chr2	TEKT4P3
100873356	chr13	RNA5SP24
100873357	chr13	RNA5SP25
100873358	chr13	RNA5SP26
100873359	chr13	RNA5SP27
100873360	chr13	RNA5SP28
100873361	chr13	RNA5SP29
100873362	chr13	RNA5SP30
100873363	chr13	RNA5SP31
100873364	chr13	RNA5SP32
100873365	chr13	RNA5SP33
100873366	chr13	RNA5SP34
100873367	chr13	RNA5SP35
100873368	chr13	RNA5SP36
100873369	chr13	RNA5SP37
100873370	chr13	RNA5SP38
100873371	chr13	RNA5SP39
100873372	chr2	RNA5SP101
100873373	chr2	RNA5SP102
100873374	chr2	RNA5SP103
100873375	chr2	RNA5SP104
100873376	chr2	RNA5SP105
100873377	chr2	RNA5SP107
100873378	chr2	RNA5SP108
100873379	chr2	RNA5SP109
100873380	chr2	RNA5SP110
100873381	chr2	RNA5SP111
100873382	chr2	RNA5SP112
100873383	chr2	RNA5SP113
100873384	chr2	RNA5SP114
100873385	chr2	RNA5SP115
100873386	chr2	RNA5SP116
100873387	chr2	RNA5SP117
100873388	chr2	RNA5SP118
100873389	chr2	RNA5SP119
100873390	chr2	RNA5SP120
100873391	chr2	RNA5SP121
100873392	chr2	RNA5SP122
100873393	chr3	RNA5SP123
100873394	chr3	RNA5SP124
100873395	chr3	RNA5SP125
100873396	chr3	RNA5SP126
100873397	chr3	RNA5SP127
100873398	chr3	RNA5SP128
100873399	chr3	RNA5SP129
100873400	chr3	RNA5SP131
100873401	chr3	RNA5SP132
100873402	chr3	RNA5SP133
100873403	chr3	RNA5SP135
100873404	chr3	RNA5SP136
100873405	chr3	RNA5SP137
100873406	chr3	RNA5SP138
100873407	chr3	RNA5SP139
100873408	chr3	RNA5SP141
100873409	chr3	RNA5SP142
100873410	chr3	RNA5SP143
100873411	chr3	RNA5SP144
100873412	chr3	RNA5SP145
100873413	chr3	RNA5SP146
100873414	chr3	RNA5SP147
100873415	chr3	RNA5SP148
100873416	chr3	RNA5SP150
100873417	chr3	RNA5SP151
100873418	chr4	RNA5SP152
100873419	chr4	RNA5SP153
100873420	chr4	RNA5SP154
100873421	chr4	RNA5SP155
100873422	chr4	RNA5SP156
100873423	chr4	RNA5SP157
100873424	chr4	RNA5SP158
100873425	chr4	RNA5SP159
100873426	chr4	RNA5SP160
100873427	chr4	RNA5SP162
100873428	chr4	RNA5SP163
100873429	chr4	RNA5SP164
100873430	chr4	RNA5SP165
100873431	chr4	RNA5SP166
100873432	chr4	RNA5SP167
100873433	chr4	RNA5SP168
100873434	chr4	RNA5SP169
100873435	chr4	RNA5SP170
100873436	chr4	RNA5SP171
100873437	chr4	RNA5SP173
100873438	chr5	RNA5SP176
100873439	chr5	RNA5SP177
100873440	chr5	RNA5SP178
100873441	chr5	RNA5SP179
100873442	chr5	RNA5SP180
100873443	chr5	RNA5SP181
100873444	chr5	RNA5SP182
100873445	chr5	RNA5SP183
100873446	chr5	RNA5SP184
100873447	chr5	RNA5SP185
100873448	chr5	RNA5SP186
100873449	chr5	RNA5SP187
100873450	chr5	RNA5SP188
100873451	chr5	RNA5SP189
100873452	chr5	RNA5SP190
100873453	chr5	RNA5SP191
100873454	chr5	RNA5SP192
100873455	chr5	RNA5SP193
100873456	chr5	RNA5SP194
100873457	chr5	RNA5SP195
100873458	chr5	RNA5SP196
100873459	chr5	RNA5SP197
100873460	chr5	RNA5SP198
100873461	chr5	RNA5SP200
100873462	chr6	RNA5SP201
100873463	chr6	RNA5SP202
100873464	chr6	RNA5SP203
100873465	chr6	RNA5SP204
100873466	chr6	RNA5SP205
100873467	chr6	RNA5SP207
100873468	chr6	RNA5SP208
100873469	chr6	RNA5SP209
100873470	chr6	RNA5SP210
100873471	chr6	RNA5SP211
100873472	chr6	RNA5SP212
100873473	chr6	RNA5SP213
100873474	chr6	RNA5SP214
100873475	chr6	RNA5SP215
100873476	chr6	RNA5SP216
100873477	chr6	RNA5SP217
100873478	chr6	RNA5SP218
100873479	chr6	RNA5SP219
100873480	chr6	RNA5SP220
100873481	chr6	RNA5SP222
100873482	chr6	RNA5SP223
100873483	chr6	RNA5SP224
100873484	chr6	RNA5SP225
100873485	chr7	RNA5SP227
100873486	chr7	RNA5SP228
100873487	chr7	RNA5SP229
100873488	chr7	RNA5SP230
100873489	chr7	RNA5SP231
100873490	chr7	RNA5SP232
100873491	chr7	RNA5SP233
100873492	chr7	RNA5SP234
100873493	chr7	RNA5SP235
100873494	chr7	RNA5SP236
100873495	chr7	RNA5SP237
100873496	chr7	RNA5SP238
100873497	chr7	RNA5SP239
100873498	chr7	RNA5SP240
100873499	chr7	RNA5SP241
100873500	chr7	RNA5SP242
100873501	chr7	RNA5SP245
100873502	chr7	RNA5SP246
100873503	chr7	RNA5SP247
100873504	chr7	RNA5SP248
100873505	chr7	RNA5SP249
100873506	chr7	RNA5SP250
100873507	chr8	RNA5SP251
100873508	chr8	RNA5SP252
100873509	chr8	RNA5SP255
100873510	chr8	RNA5SP256
100873511	chr8	RNA5SP257
100873512	chr8	RNA5SP258
100873513	chr8	RNA5SP259
100873514	chr8	RNA5SP260
100873515	chr8	RNA5SP261
100873516	chr8	RNA5SP262
100873517	chr8	RNA5SP264
100873518	chr8	RNA5SP265
100873519	chr8	RNA5SP266
100873520	chr8	RNA5SP267
100873521	chr8	RNA5SP268
100873522	chr8	RNA5SP269
100873523	chr8	RNA5SP270
100873524	chr8	RNA5SP271
100873525	chr8	RNA5SP272
100873526	chr8	RNA5SP273
100873527	chr8	RNA5SP274
100873528	chr8	RNA5SP275
100873529	chr8	RNA5SP276
100873530	chr8	RNA5SP277
100873531	chr8	RNA5SP278
100873532	chr9	RNA5SP279
100873533	chr9	RNA5SP280
100873534	chr9	RNA5SP281
100873535	chr9	RNA5SP282
100873536	chr9	RNA5SP283
100873537	chr9	RNA5SP284
100873538	chr9	RNA5SP285
100873539	chr9	RNA5SP286
100873540	chr9	RNA5SP287
100873541	chr9	RNA5SP288
100873542	chr9	RNA5SP289
100873543	chr9	RNA5SP290
100873544	chr9	RNA5SP291
100873545	chr9	RNA5SP292
100873546	chr9	RNA5SP293
100873547	chr9	RNA5SP294
100873548	chr9	RNA5SP295
100873549	chr9	RNA5SP296
100873550	chrX	RNA5SP499
100873551	chrX	RNA5SP500
100873552	chrX	RNA5SP501
100873553	chrX	RNA5SP502
100873554	chrX	RNA5SP503
100873555	chrX	RNA5SP504
100873556	chrX	RNA5SP505
100873557	chrX	RNA5SP506
100873558	chrX	RNA5SP507
100873559	chrX	RNA5SP508
100873560	chrX	RNA5SP509
100873561	chrX	RNA5SP510
100873562	chrX	RNA5SP511
100873563	chrX	RNA5SP512
100873564	chrX	RNA5SP513
100873565	chrX	RNA5SP514
100873566	chrX	RNA5SP515
100873567	chrX	RNA5SP516
100873568	chrX	RNA5SP517
100873569	chrY	RNA5SP518
100873570	chrY	RNA5SP519
100873571	chr16	RNA5-8SP2
100873572	chr19	RNA5-8SP4
100873573	chr20	RNA5-8SP7
100873574	chr10	RNA5SP299
100873575	chr10	RNA5SP300
100873576	chr10	RNA5SP301
100873577	chr10	RNA5SP303
100873578	chr10	RNA5SP304
100873579	chr10	RNA5SP305
100873580	chr10	RNA5SP306
100873581	chr10	RNA5SP307
100873582	chr10	RNA5SP308
100873583	chr10	RNA5SP309
100873584	chr10	RNA5SP318
100873585	chr10	RNA5SP319
100873586	chr10	RNA5SP320
100873587	chr10	RNA5SP321
100873588	chr10	RNA5SP322
100873589	chr10	RNA5SP323
100873590	chr10	RNA5SP324
100873591	chr10	RNA5SP325
100873592	chr10	RNA5SP326
100873593	chr10	RNA5SP327
100873594	chr10	RNA5SP328
100873595	chr11	RNA5SP329
100873596	chr11	RNA5SP330
100873597	chr11	RNA5SP331
100873598	chr11	RNA5SP332
100873599	chr11	RNA5SP336
100873600	chr11	RNA5SP337
100873601	chr11	RNA5SP338
100873602	chr11	RNA5SP339
100873603	chr11	RNA5SP340
100873604	chr11	RNA5SP341
100873605	chr11	RNA5SP343
100873606	chr11	RNA5SP344
100873607	chr11	RNA5SP345
100873608	chr11	RNA5SP346
100873609	chr11	RNA5SP347
100873610	chr11	RNA5SP348
100873611	chr11	RNA5SP349
100873612	chr11	RNA5SP352
100873613	chr12	RNA5SP353
100873614	chr12	RNA5SP354
100873615	chr12	RNA5SP356
100873616	chr12	RNA5SP357
100873617	chr12	RNA5SP358
100873618	chr12	RNA5SP359
100873619	chr12	RNA5SP360
100873620	chr12	RNA5SP361
100873621	chr12	RNA5SP362
100873622	chr12	RNA5SP363
100873623	chr12	RNA5SP364
100873624	chr12	RNA5SP365
100873625	chr12	RNA5SP366
100873626	chr12	RNA5SP367
100873627	chr12	RNA5SP368
100873628	chr12	RNA5SP369
100873629	chr12	RNA5SP371
100873630	chr12	RNA5SP372
100873631	chr12	RNA5SP373
100873632	chr12	RNA5SP374
100873633	chr12	RNA5SP375
100873634	chr12	RNA5SP378
100873635	chr12	RNA5SP379
100873636	chr14	RNA5SP380
100873637	chr14	RNA5SP382
100873638	chr14	RNA5SP383
100873639	chr14	RNA5SP384
100873640	chr14	RNA5SP385
100873641	chr14	RNA5SP386
100873642	chr14	RNA5SP388
100873643	chr15	RNA5SP390
100873644	chr15	RNA5SP391
100873645	chr15	RNA5SP392
100873646	chr15	RNA5SP393
100873647	chr15	RNA5SP394
100873648	chr15	RNA5SP395
100873649	chr15	RNA5SP396
100873650	chr15	RNA5SP397
100873651	chr15	RNA5SP398
100873652	chr15	RNA5SP399
100873653	chr15	RNA5SP400
100873654	chr15	RNA5SP401
100873655	chr15	RNA5SP402
100873656	chr16	RNA5SP404
100873657	chr16	RNA5SP405
100873658	chr16	RNA5SP406
100873659	chr16	RNA5SP407
100873660	chr16	RNA5SP408
100873661	chr16	RNA5SP409
100873662	chr16	RNA5SP410
100873663	chr16	RNA5SP412
100873664	chr16	RNA5SP413
100873665	chr16	RNA5SP414
100873666	chr16	RNA5SP415
100873667	chr16	RNA5SP416
100873668	chr16	RNA5SP417
100873669	chr16	RNA5SP418
100873670	chr16	RNA5SP419
100873671	chr16	RNA5SP420
100873672	chr16	RNA5SP421
100873673	chr16	RNA5SP422
100873674	chr16	RNA5SP423
100873675	chr16	RNA5SP424
100873676	chr16	RNA5SP425
100873677	chr16	RNA5SP426
100873678	chr16	RNA5SP427
100873679	chr16	RNA5SP428
100873680	chr16	RNA5SP430
100873681	chr16	RNA5SP431
100873682	chr16	RNA5SP432
100873683	chr16	RNA5SP433
100873684	chr17	RNA5SP434
100873685	chr17	RNA5SP436
100873686	chr17	RNA5SP437
100873687	chr17	RNA5SP438
100873688	chr17	RNA5SP440
100873689	chr17	RNA5SP441
100873690	chr17	RNA5SP444
100873691	chr17	RNA5SP445
100873692	chr17	RNA5SP446
100873693	chr17	RNA5SP447
100873694	chr18	RNA5SP449
100873695	chr18	RNA5SP450
100873696	chr18	RNA5SP451
100873697	chr18	RNA5SP452
100873698	chr18	RNA5SP453
100873699	chr18	RNA5SP454
100873700	chr18	RNA5SP455
100873701	chr18	RNA5SP456
100873702	chr18	RNA5SP457
100873703	chr18	RNA5SP459
100873704	chr18	RNA5SP460
100873705	chr18	RNA5SP461
100873706	chr19	RNA5SP462
100873707	chr19	RNA5SP463
100873708	chr19	RNA5SP464
100873709	chr19	RNA5SP465
100873710	chr19	RNA5SP466
100873711	chr19	RNA5SP467
100873712	chr19	RNA5SP469
100873713	chr19	RNA5SP470
100873714	chr19	RNA5SP471
100873715	chr19	RNA5SP472
100873716	chr20	RNA5SP474
100873717	chr20	RNA5SP475
100873718	chr20	RNA5SP476
100873719	chr20	RNA5SP477
100873720	chr20	RNA5SP478
100873721	chr20	RNA5SP479
100873722	chr20	RNA5SP480
100873723	chr20	RNA5SP481
100873724	chr20	RNA5SP482
100873725	chr20	RNA5SP483
100873726	chr20	RNA5SP484
100873727	chr20	RNA5SP485
100873728	chr20	RNA5SP486
100873729	chr20	RNA5SP487
100873730	chr21	RNA5SP488
100873731	chr21	RNA5SP489
100873732	chr21	RNA5SP490
100873733	chr21	RNA5SP491
100873734	chr21	RNA5SP492
100873735	chr22	RNA5SP493
100873736	chr22	RNA5SP494
100873737	chr22	RNA5SP495
100873738	chr22	RNA5SP496
100873739	chr22	RNA5SP497
100873740	chr2	RNU6-31P
100873741	chr3	RNU6-26P
100873742	chr22	GOLGA2P4
100873743	chr21	NCSTNP1
100873744	chr1	PFN1P8
100873745	chr7	RNU6-10P
100873746	chr9	RNU6-14P
100873747	chrX	RNU6-30P
100873748	chr4	RNU6-33P
100873749	chr4	RNU6-34P
100873750	chr4	RNU6-35P
100873751	chr4	PHBP14
100873752	chr7	PHBP15
100873753	chr11	RNU6-16P
100873754	chr15	RNU6-19P
100873755	chr16	RNU6-23P
100873756	chr22	RNU6-28P
100873757	chr12	RNU6-36P
100873758	chr18	RNU6-39P
100873759	chr11	RNU6-45P
100873760	chr11	RNU6-46P
100873761	chr13	RNU6-52P
100873762	chr13	RNU6-53P
100873763	chr13	RNU6-55P
100873764	chr13	RNU6-56P
100873765	chr13	RNU6-57P
100873766	chr13	RNU6-58P
100873767	chr13	RNU6-59P
100873768	chr13	RNU6-63P
100873769	chr13	RNU6-64P
100873770	chr13	RNU6-66P
100873771	chr13	RNU6-67P
100873772	chr13	RNU6-68P
100873773	chr13	RNU6-69P
100873774	chr13	RNU6-71P
100873775	chr13	RNU6-72P
100873776	chr13	RNU6-75P
100873777	chr13	RNU6-76P
100873778	chr13	RNU6-78P
100873779	chr13	RNU6-79P
100873780	chr13	RNU6-81P
100873781	chr13	RNU6-82P
100873782	chr13	RNU6-83P
100873783	chr13	UBBP5
100873784	chr10	PFN1P11
100873785	chr7	SNX2P2
100873786	chrX	TMSB10P2
100873787	chr22	GPM6BP3
100873788	chr8	SNX18P27
100873789	chr12	AK3P6
100873790	chr13	FHP1
100873791	chr2	CHEK2P3
100873792	chr12	CBX3P4
100873793	chr13	PHF2P2
100873794	chr1	ASNSP5
100873795	chr13	WDR95P
100873796	chr13	RPL35P9
100873797	chr21	RPSAP64
100873798	chr13	RPS21P8
100873799	chr7	ZNF90P3
100873800	chr3	RNY4P22
100873801	chrX	RNY4P23
100873802	chr13	RNY1P1
100873803	chr13	RNY1P3
100873804	chr13	RNY1P4
100873805	chr13	RNY1P6
100873806	chr13	RNY1P7
100873807	chr13	RNY1P8
100873808	chr13	RNY3P4
100873809	chr13	RNY3P5
100873810	chr13	RNY3P6
100873811	chr20	ZNF877P
100873812	chr13	CFL1P8
100873813	chr6	HLFP1
100873814	chr5	RNU1-17P
100873815	chr6	RNU1-18P
100873816	chr3	RNU1-20P
100873817	chr13	RPL7AP73
100873818	chr13	RPS3AP52
100873819	chr10	RNY4P26
100873820	chr13	RNY3P10
100873821	chr13	RNY4P27
100873822	chr13	RNY4P28
100873823	chr13	RNY4P29
100873824	chr13	RNU2-7P
100873825	chr13	RNU2-6P
100873826	chr1	RNU5F-2P
100873827	chr1	RNU5E-2P
100873828	chr4	RNU5E-3P
100873829	chr1	RNU5E-4P
100873830	chr4	RNU5A-2P
100873831	chr8	RNU5A-3P
100873832	chr1	RNU5E-6P
100873833	chr1	RNU5F-6P
100873834	chrX	RNU5F-7P
100873835	chr1	RNU5A-5P
100873836	chr2	RNU5E-7P
100873837	chr3	RNU5E-8P
100873838	chr1	RNU5A-8P
100873839	chr1	RNU5F-8P
100873840	chr2	RNU5E-9P
100873841	chr9	RNU5D-2P
100873842	chr13	RNU7-87P
100873843	chr13	RNU7-88P
100873844	chr13	RNU7-89P
100873845	chr13	RN7SKP1
100873846	chr13	RN7SKP2
100873847	chr13	RN7SKP3
100873848	chr13	RN7SKP4
100873849	chr13	RN7SKP5
100873850	chr13	RN7SKP6
100873851	chr13	RN7SKP7
100873852	chr13	RN7SKP8
100873853	chr13	RN7SKP9
100873854	chrX	MOB1AP2
100873855	chr13	RPL36P19
100873856	chr15	SNORD116-30
100873857	chr15	SNORD115-46
100873858	chr3	SDAD1P3
100873859	chr13	RPL18AP17
100873860	chr13	RNU1-16P
100873861	chr10	RNU1-19P
100873862	chr11	RNU1-21P
100873863	chr16	RNU1-22P
100873864	chr6	LAP3P1
100873865	chr13	RNU1-24P
100873866	chr18	RNU5F-3P
100873867	chr12	RNU5F-4P
100873868	chr22	RNU5F-5P
100873869	chr12	RNU5E-5P
